GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PLAYER_ID,FIRST_NAME,LAST_NAME,MINUTES,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,TREB,AST,STL,BLK,TO,PTS,+/-,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022400700,1610612764,Washington,Wizards,1642273,Kyshawn,George,18:13,2,4,0.5,2,4,0.5,0,0,0.0,2,2,4,1,0,1,0,6,1.0,117.7,113.2,111.0,110.5,6.8,2.6,0.077,0.0,20.0,0.091,0.111,0.1,0.0,0.75,0.75,0.091,0.094,97.97,100.13,83.44,38.0,0.056
0022400700,1610612764,Washington,Wizards,1628398,Kyle,Kuzma,30:33,8,21,0.381,3,13,0.231,3,3,1.0,1,3,4,2,1,0,2,22,-7.0,109.0,105.9,114.7,116.2,-5.7,-10.3,0.118,1.0,7.7,0.023,0.103,0.056,7.7,0.452,0.493,0.304,0.312,105.99,106.84,89.03,68.0,0.092
0022400700,1610612764,Washington,Wizards,202685,Jonas,Valančiūnas,28:40,6,14,0.429,0,1,0.0,2,3,0.667,8,9,17,4,0,0,1,14,-4.0,120.1,118.0,125.2,128.8,-5.2,-10.8,0.19,4.0,20.0,0.216,0.346,0.27,5.0,0.429,0.457,0.222,0.225,101.0,100.47,83.72,61.0,0.121
0022400700,1610612764,Washington,Wizards,1641731,Bilal,Coulibaly,37:16,9,16,0.563,4,8,0.5,4,5,0.8,0,5,5,3,2,0,0,26,-5.0,118.3,114.8,123.2,125.6,-4.9,-10.8,0.12,0.0,14.3,0.0,0.135,0.06,0.0,0.688,0.714,0.191,0.197,101.86,102.4,85.33,81.0,0.141
0022400700,1610612764,Washington,Wizards,1629673,Jordan,Poole,31:38,2,11,0.182,2,8,0.25,0,0,0.0,0,3,3,6,1,2,3,6,-4.0,119.3,116.4,123.0,126.2,-3.7,-9.7,0.222,2.0,30.0,0.0,0.097,0.043,15.0,0.273,0.273,0.175,0.179,100.21,100.15,83.46,67.0,0.02
0022400700,1610612764,Washington,Wizards,1630557,Corey,Kispert,28:35,9,13,0.692,5,9,0.556,2,2,1.0,2,2,4,4,1,0,2,25,20.0,135.4,136.1,101.2,105.0,34.3,31.1,0.19,2.0,20.0,0.063,0.065,0.063,10.0,0.885,0.901,0.219,0.218,103.75,101.6,84.66,61.0,0.171
0022400700,1610612764,Washington,Wizards,1642267,Bub,Carrington,12:20,2,6,0.333,0,3,0.0,0,0,0.0,1,0,1,1,0,0,0,4,-2.0,109.0,112.5,123.7,126.1,-14.7,-13.6,0.111,0.0,14.3,0.067,0.0,0.033,0.0,0.333,0.333,0.2,0.195,93.79,91.46,76.22,24.0,0.029
0022400700,1610612764,Washington,Wizards,1626158,Richaun,Holmes,18:40,0,2,0.0,0,1,0.0,0,0,0.0,3,7,10,1,0,0,0,0,13.0,123.5,121.4,93.5,95.0,30.0,26.4,0.059,0.0,33.3,0.143,0.318,0.233,0.0,0.0,0.0,0.041,0.041,105.33,105.43,87.86,42.0,0.056
0022400700,1610612764,Washington,Wizards,1627763,Malcolm,Brogdon,21:33,4,9,0.444,0,2,0.0,8,10,0.8,1,3,4,7,0,0,2,16,12.0,121.7,120.4,98.2,100.0,23.5,20.4,0.467,3.5,31.8,0.038,0.125,0.08,9.1,0.444,0.597,0.273,0.275,107.27,106.91,89.1,49.0,0.176
0022400700,1610612764,Washington,Wizards,1630551,Justin,Champagnie,12:32,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,0,1,2,0,5,26.0,148.5,144.8,55.6,57.1,92.9,87.7,0.0,0.0,0.0,0.0,0.118,0.065,0.0,0.833,0.833,0.088,0.09,109.23,109.15,90.96,29.0,0.165
0022400700,1610612764,Washington,Wizards,1631098,Johnny,Davis,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400700,1610612764,Washington,Wizards,1630264,Anthony,Gill,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400700,1610612764,Washington,Wizards,1641774,Tristan,Vukcevic,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400700,1610612766,Charlotte,Hornets,1630182,Josh,Green,36:51,4,7,0.571,1,3,0.333,2,3,0.667,0,3,3,1,2,0,1,11,10.0,124.7,127.3,114.7,111.4,10.0,15.9,0.033,1.0,10.0,0.0,0.065,0.036,10.0,0.643,0.661,0.103,0.103,101.13,101.6,84.67,77.0,0.05
0022400700,1610612766,Charlotte,Hornets,1628970,Miles,Bridges,36:42,9,21,0.429,2,7,0.286,4,4,1.0,3,7,10,10,0,0,2,24,12.0,124.7,127.3,111.5,108.9,13.3,18.4,0.4,5.0,28.6,0.086,0.156,0.125,5.7,0.476,0.527,0.287,0.286,101.83,102.02,85.01,77.0,0.164
0022400700,1610612766,Charlotte,Hornets,1631109,Mark,Williams,32:09,7,12,0.583,0,0,0.0,9,10,0.9,2,12,14,2,1,1,0,23,2.0,116.7,119.4,119.3,113.0,-2.6,6.4,0.105,0.0,11.1,0.063,0.261,0.179,0.0,0.583,0.701,0.216,0.215,100.03,101.55,84.63,67.0,0.213
0022400700,1610612766,Charlotte,Hornets,1641733,Nick,Smith Jr.,38:54,9,16,0.563,4,7,0.571,2,2,1.0,1,3,4,2,1,0,2,24,-11.0,109.8,111.0,125.4,121.4,-15.6,-10.5,0.095,1.0,9.5,0.026,0.061,0.046,9.5,0.688,0.711,0.216,0.216,101.33,102.42,85.35,82.0,0.097
0022400700,1610612766,Charlotte,Hornets,203995,Vasilije,Micić,28:30,4,14,0.286,3,4,0.75,2,2,1.0,0,3,3,5,0,0,0,13,-14.0,107.8,106.6,129.2,127.4,-21.3,-20.9,0.278,0.0,25.0,0.0,0.088,0.048,0.0,0.393,0.437,0.231,0.237,102.27,103.58,86.32,61.0,0.07
0022400700,1610612766,Charlotte,Hornets,1642354,KJ,Simpson,24:12,3,10,0.3,0,4,0.0,3,3,1.0,1,3,4,1,0,0,1,9,-4.0,105.8,110.2,115.4,111.5,-9.6,-1.3,0.063,1.0,7.7,0.037,0.094,0.068,7.7,0.3,0.398,0.214,0.21,100.48,100.17,83.47,49.0,0.027
0022400700,1610612766,Charlotte,Hornets,203552,Seth,Curry,8:59,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,1,0,1.0,112.5,121.1,106.0,110.0,6.6,11.1,0.222,2.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0,0.083,0.082,110.07,104.19,86.83,19.0,0.0
0022400700,1610612766,Charlotte,Hornets,1631217,Moussa,Diabaté,16:23,1,2,0.5,0,0,0.0,3,4,0.75,2,5,7,1,0,0,1,5,-12.0,97.8,100.0,122.0,124.3,-24.1,-24.3,0.083,1.0,16.7,0.111,0.333,0.212,16.7,0.5,0.665,0.132,0.132,106.23,104.06,86.72,34.0,0.113
0022400700,1610612766,Charlotte,Hornets,1629610,DaQuan,Jeffries,11:52,1,4,0.25,0,3,0.0,0,0,0.0,0,1,1,1,0,0,0,2,-25.0,59.8,61.5,149.6,151.9,-89.8,-90.3,0.25,0.0,20.0,0.0,0.077,0.036,0.0,0.25,0.25,0.148,0.149,109.54,107.19,89.33,26.0,-0.021
0022400700,1610612766,Charlotte,Hornets,1631209,Isaiah,Wong,5:29,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,0,0,2,3,-9.0,74.5,78.6,158.2,153.8,-83.7,-75.3,0.5,0.5,20.0,0.0,0.0,0.0,40.0,0.75,0.75,0.267,0.271,119.93,118.18,98.48,14.0,0.0
0022400700,1610612766,Charlotte,Hornets,201959,Taj,Gibson,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400700,1610612766,Charlotte,Hornets,1629684,Grant,Williams,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400701,1610612737,Atlanta,Hawks,1642258,Zaccharie,Risacher,25:40,5,9,0.556,2,6,0.333,5,6,0.833,0,3,3,2,1,0,0,17,3.0,120.5,123.7,122.5,118.6,-1.9,5.1,0.111,0.0,15.4,0.0,0.125,0.065,0.0,0.667,0.73,0.18,0.179,110.08,110.34,91.95,59.0,0.125
0022400701,1610612737,Atlanta,Hawks,1629631,De'Andre,Hunter,30:44,7,14,0.5,4,8,0.5,2,2,1.0,0,0,0,0,0,0,0,20,-4.0,121.4,122.1,129.9,127.9,-8.4,-5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.672,0.208,0.21,105.7,106.2,88.5,68.0,0.056
0022400701,1610612737,Atlanta,Hawks,1630168,Onyeka,Okongwu,28:08,5,7,0.714,0,1,0.0,2,2,1.0,1,7,8,1,0,2,1,12,-10.0,116.4,115.6,135.9,133.3,-19.5,-17.7,0.053,1.0,11.1,0.043,0.318,0.178,11.1,0.714,0.761,0.119,0.122,106.94,108.34,90.28,64.0,0.101
0022400701,1610612737,Atlanta,Hawks,1630700,Dyson,Daniels,36:25,6,10,0.6,1,1,1.0,6,10,0.6,1,5,6,7,4,3,4,19,-9.0,118.3,117.5,130.4,128.8,-12.1,-11.3,0.28,1.75,26.9,0.031,0.156,0.094,15.4,0.65,0.66,0.226,0.23,104.42,105.45,87.87,80.0,0.115
0022400701,1610612737,Atlanta,Hawks,1629027,Trae,Young,34:56,9,16,0.563,4,8,0.5,12,14,0.857,0,0,0,9,0,0,5,34,-11.0,117.6,116.5,135.7,133.8,-18.1,-17.3,0.45,1.8,25.0,0.0,0.0,0.0,13.9,0.688,0.767,0.325,0.328,105.84,107.16,89.3,79.0,0.132
0022400701,1610612737,Atlanta,Hawks,1630811,Keaton,Wallace,13:04,0,2,0.0,0,0,0.0,2,2,1.0,0,0,0,4,0,0,1,2,13.0,138.1,142.9,97.0,93.1,41.1,49.8,0.308,4.0,50.0,0.0,0.0,0.0,12.5,0.0,0.347,0.129,0.134,104.38,104.75,87.29,28.0,0.0
0022400701,1610612737,Atlanta,Hawks,1626204,Larry,Nance Jr.,19:52,5,8,0.625,2,4,0.5,0,0,0.0,2,8,10,2,1,0,0,12,12.0,133.0,138.1,109.7,107.0,23.3,31.1,0.154,0.0,20.0,0.091,0.4,0.238,0.0,0.75,0.75,0.174,0.172,103.31,102.68,85.57,42.0,0.217
0022400701,1610612737,Atlanta,Hawks,1630249,Vít,Krejčí,28:18,5,9,0.556,3,6,0.5,0,0,0.0,0,4,4,2,1,1,1,13,0.0,127.4,128.3,129.3,124.2,-1.9,4.1,0.111,2.0,16.7,0.0,0.154,0.073,8.3,0.722,0.722,0.154,0.155,101.77,103.46,86.22,60.0,0.096
0022400701,1610612737,Atlanta,Hawks,1629726,Garrison,Mathews,11:35,0,5,0.0,0,3,0.0,3,3,1.0,0,4,4,0,1,0,0,3,11.0,137.1,146.2,109.2,103.8,27.9,42.3,0.0,0.0,0.0,0.0,0.4,0.174,0.0,0.0,0.237,0.207,0.202,108.65,107.74,89.78,26.0,0.0
0022400701,1610612737,Atlanta,Hawks,1631230,Dominick,Barlow,11:18,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,0,5.0,124.2,124.0,109.6,104.0,14.6,20.0,0.0,0.0,0.0,0.071,0.091,0.08,0.0,0.0,0.0,0.036,0.037,103.39,106.19,88.5,25.0,0.0
0022400701,1610612737,Atlanta,Hawks,1631243,Mouhamed,Gueye,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400701,1610612737,Atlanta,Hawks,1631223,David,Roddy,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400701,1610612765,Detroit,Pistons,1641709,Ausar,Thompson,25:25,4,6,0.667,0,0,0.0,5,6,0.833,0,4,4,4,3,0,3,13,2.0,130.1,131.5,123.4,123.2,6.7,8.3,0.211,1.33,25.0,0.0,0.182,0.103,18.8,0.667,0.752,0.207,0.205,104.32,103.87,86.56,54.0,0.099
0022400701,1610612765,Detroit,Pistons,202699,Tobias,Harris,35:14,8,13,0.615,0,3,0.0,6,7,0.857,0,4,4,2,1,0,0,22,12.0,133.6,132.1,116.4,116.7,17.2,15.4,0.069,0.0,11.1,0.0,0.133,0.067,0.0,0.615,0.684,0.184,0.186,105.8,106.26,88.55,78.0,0.109
0022400701,1610612765,Detroit,Pistons,1631105,Jalen,Duren,28:39,8,10,0.8,0,0,0.0,2,2,1.0,3,6,9,1,0,2,2,18,7.0,133.8,129.2,117.4,118.5,16.3,10.8,0.045,0.5,7.1,0.125,0.261,0.191,14.3,0.8,0.827,0.181,0.186,107.53,108.9,90.75,65.0,0.136
0022400701,1610612765,Detroit,Pistons,203501,Tim,Hardaway Jr.,26:58,2,7,0.286,1,4,0.25,2,2,1.0,2,0,2,4,0,0,1,7,13.0,135.9,131.3,115.1,116.4,20.8,14.9,0.143,4.0,30.8,0.083,0.0,0.043,7.7,0.357,0.444,0.127,0.131,109.9,111.25,92.71,64.0,0.02
0022400701,1610612765,Detroit,Pistons,1630595,Cade,Cunningham,38:05,8,23,0.348,1,6,0.167,13,13,1.0,1,5,6,14,0,0,3,30,10.0,134.6,131.8,123.9,122.9,10.7,8.9,0.467,4.67,31.1,0.03,0.147,0.09,6.7,0.37,0.522,0.326,0.333,104.31,105.87,88.23,85.0,0.144
0022400701,1610612765,Detroit,Pistons,1627736,Malik,Beasley,24:28,6,11,0.545,6,10,0.6,0,0,0.0,1,4,5,2,2,0,1,18,-9.0,115.3,109.3,123.4,125.9,-8.0,-16.7,0.143,2.0,14.3,0.038,0.167,0.1,7.1,0.818,0.818,0.2,0.21,104.25,105.94,88.28,54.0,0.145
0022400701,1610612765,Detroit,Pistons,1630191,Isaiah,Stewart,19:21,4,6,0.667,0,0,0.0,2,3,0.667,3,2,5,1,0,0,0,10,-9.0,112.4,109.5,132.2,134.1,-19.8,-24.6,0.111,0.0,12.5,0.167,0.091,0.125,0.0,0.667,0.683,0.156,0.159,102.35,102.95,85.79,42.0,0.139
0022400701,1610612765,Detroit,Pistons,1631323,Simone,Fontecchio,16:15,1,3,0.333,0,2,0.0,2,2,1.0,0,0,0,0,0,0,0,4,-11.0,116.1,111.4,143.5,138.9,-27.4,-27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.515,0.108,0.112,101.08,104.86,87.38,35.0,0.0
0022400701,1610612765,Detroit,Pistons,1631204,Marcus,Sasser,9:55,0,1,0.0,0,0,0.0,2,2,1.0,0,3,3,2,1,0,2,2,-12.0,87.7,85.7,120.8,130.4,-33.1,-44.7,0.4,1.0,33.3,0.0,0.273,0.15,33.3,0.0,0.532,0.19,0.195,109.78,106.49,88.74,21.0,0.113
0022400701,1610612765,Detroit,Pistons,1641842,Ronald,Holland II,15:40,2,3,0.667,1,2,0.5,1,1,1.0,0,3,3,1,0,0,2,6,-13.0,103.3,100.0,131.6,138.2,-28.3,-38.2,0.167,0.5,16.7,0.0,0.158,0.088,33.3,0.833,0.872,0.139,0.143,105.15,104.17,86.81,34.0,0.064
0022400701,1610612765,Detroit,Pistons,1631111,Wendell,Moore Jr.,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400701,1610612765,Detroit,Pistons,1630194,Paul,Reed,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400702,1610612745,Houston,Rockets,1628415,Dillon,Brooks,39:52,4,12,0.333,1,3,0.333,2,2,1.0,3,3,6,1,2,0,1,11,-13.0,97.8,102.3,110.5,117.2,-12.6,-14.9,0.029,1.0,6.7,0.061,0.07,0.065,6.7,0.375,0.427,0.128,0.131,110.33,104.74,87.29,87.0,0.03
0022400702,1610612745,Houston,Rockets,1631106,Tari,Eason,33:41,5,11,0.455,1,2,0.5,1,1,1.0,3,3,6,1,1,3,1,12,-17.0,106.1,111.4,123.0,130.1,-16.9,-18.7,0.036,1.0,7.7,0.077,0.1,0.087,7.7,0.5,0.524,0.135,0.137,107.42,101.89,84.91,70.0,0.068
0022400702,1610612745,Houston,Rockets,1630256,Jae'Sean,Tate,21:31,4,7,0.571,0,1,0.0,0,0,0.0,1,0,1,6,1,0,0,8,-24.0,108.6,106.7,135.4,146.9,-26.8,-40.3,0.353,0.0,46.2,0.045,0.0,0.025,0.0,0.571,0.571,0.132,0.137,108.56,104.82,87.35,45.0,0.082
0022400702,1610612745,Houston,Rockets,1630224,Jalen,Green,36:12,9,22,0.409,1,8,0.125,2,2,1.0,1,4,5,5,0,0,6,21,-22.0,101.3,105.3,126.1,134.7,-24.7,-29.3,0.208,0.83,14.7,0.024,0.121,0.068,17.6,0.432,0.459,0.312,0.315,104.83,99.47,82.89,75.0,0.068
0022400702,1610612745,Houston,Rockets,1641708,Amen,Thompson,37:00,9,17,0.529,0,2,0.0,7,7,1.0,4,7,11,11,2,1,3,25,-4.0,109.8,114.6,120.3,121.0,-10.5,-6.4,0.393,3.67,32.4,0.089,0.219,0.143,8.8,0.529,0.623,0.219,0.224,108.38,105.73,88.11,82.0,0.184
0022400702,1610612745,Houston,Rockets,203500,Steven,Adams,26:29,4,9,0.444,0,0,0.0,0,0,0.0,7,6,13,1,0,1,1,8,18.0,110.4,114.8,96.2,96.3,14.2,18.5,0.043,1.0,9.1,0.2,0.188,0.194,9.1,0.444,0.444,0.127,0.131,106.45,104.24,86.87,61.0,0.095
0022400702,1610612745,Houston,Rockets,1628988,Aaron,Holiday,16:52,6,10,0.6,3,7,0.429,0,0,0.0,0,2,2,0,0,0,1,15,4.0,135.5,134.2,123.9,120.5,11.5,13.7,0.0,0.0,0.0,0.0,0.1,0.049,9.1,0.75,0.75,0.229,0.236,107.57,109.62,91.35,38.0,0.08
0022400702,1610612745,Houston,Rockets,1641715,Cam,Whitmore,22:40,7,14,0.5,2,4,0.5,2,3,0.667,0,5,5,1,2,1,1,18,9.0,117.1,118.4,94.7,98.0,22.4,20.4,0.063,1.0,5.9,0.0,0.161,0.088,5.9,0.571,0.587,0.276,0.278,107.2,104.83,87.36,49.0,0.184
0022400702,1610612745,Houston,Rockets,1642263,Reed,Sheppard,5:44,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,0,19.0,151.3,164.3,30.8,33.3,120.5,131.0,0.125,1.0,25.0,0.143,0.0,0.056,25.0,0.0,0.0,0.176,0.174,118.05,108.84,90.7,14.0,-0.062
0022400702,1610612745,Houston,Rockets,201145,Jeff,Green,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400702,1610612745,Houston,Rockets,1629111,Jock,Landale,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400702,1610612745,Houston,Rockets,1630578,Alperen,Sengun,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
